    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 1.8000000000        1.8000000000       -.60000000000E-02   0.24781423398E-02   0.25034306712E-02    0.0000000000        0.0000000000        0.0000000000       -7.1533481729       -1.7200000157       -1.7200000157        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66214885523       0.86305103963E-01    1.0000000000       -.33333333333E-02   0.19731837816E-02   0.19933823850E-02    0.0000000000        0.0000000000        0.0000000000       -.41888839424E-02   0.24781423450E-02   0.25034306764E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.8600000000        1.8600000000       -.62000000000E-02   0.25977340267E-02   0.26218109398E-02    0.0000000000        0.0000000000        0.0000000000       -7.1524293518       -1.7200000164       -1.7200000164        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66209766482       0.86259414871E-01    1.0000000000       -.33333333333E-02   0.19931947818E-02   0.19730044757E-02    0.0000000000        0.0000000000        0.0000000000       -.43891902161E-02   0.25977340321E-02   0.26218109452E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.9200000000        1.9200000000       -.64000000000E-02   0.27173144691E-02   0.27401804611E-02    0.0000000000        0.0000000000        0.0000000000       -7.1515111301       -1.7200000171       -1.7200000172        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66204649927       0.86213751244E-01    1.0000000000       -.33333333333E-02   0.19930073733E-02   0.19728253551E-02    0.0000000000        0.0000000000        0.0000000000       -.45894962900E-02   0.27173144748E-02   0.27401804668E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.9800000000        1.9800000000       -.66000000000E-02   0.28356732533E-02   0.28597496691E-02    0.0000000000        0.0000000000        0.0000000000       -7.1505934920       -1.7200000178       -1.7200000179        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66199535771       0.86168112305E-01    1.0000000000       -.33333333333E-02   0.19726464045E-02   0.19928201338E-02    0.0000000000        0.0000000000        0.0000000000       -.47898021693E-02   0.28356732593E-02   0.28597496750E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.0400000000        2.0400000000       -.68000000000E-02   0.29540213036E-02   0.29793076472E-02    0.0000000000        0.0000000000        0.0000000000       -7.1496764541       -1.7200000186       -1.7200000185        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66194424106       0.86122498882E-01    1.0000000000       -.33333333333E-02   0.19724675042E-02   0.19926329689E-02    0.0000000000        0.0000000000        0.0000000000       -.49901078486E-02   0.29540213098E-02   0.29793076534E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.1000000000        2.1000000000       -.70000000000E-02   0.30735680559E-02   0.30976449677E-02    0.0000000000        0.0000000000        0.0000000000       -7.1487600316       -1.7200000193       -1.7200000192        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66189315021       0.86076911747E-01    1.0000000000       -.33333333333E-02   0.19924458722E-02   0.19722886746E-02    0.0000000000        0.0000000000        0.0000000000       -.51904133228E-02   0.30735680624E-02   0.30976449741E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.1600000000        2.1600000000       -.72000000000E-02   0.31931035937E-02   0.32159715685E-02    0.0000000000        0.0000000000        0.0000000000       -7.1478442071       -1.7200000200       -1.7200000200        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66184208420       0.86031350038E-01    1.0000000000       -.33333333333E-02   0.19922589628E-02   0.19721100137E-02    0.0000000000        0.0000000000        0.0000000000       -.53907185976E-02   0.31931036004E-02   0.32159715752E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.2200000000        2.2200000000       -.74000000000E-02   0.33126279245E-02   0.33342874565E-02    0.0000000000        0.0000000000        0.0000000000       -7.1469289803       -1.7200000206       -1.7200000207        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66179104301       0.85985813745E-01    1.0000000000       -.33333333333E-02   0.19920721797E-02   0.19719314655E-02    0.0000000000        0.0000000000        0.0000000000       -.55910236732E-02   0.33126279314E-02   0.33342874634E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.2800000000        2.2800000000       -.76000000000E-02   0.34309331092E-02   0.34538005896E-02    0.0000000000        0.0000000000        0.0000000000       -7.1460143387       -1.7200000214       -1.7200000214        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66174002596       0.85940302255E-01    1.0000000000       -.33333333333E-02   0.19717530780E-02   0.19918855528E-02    0.0000000000        0.0000000000        0.0000000000       -.57913285538E-02   0.34309331163E-02   0.34538005968E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.3400000000        2.3400000000       -.78000000000E-02   0.35492275945E-02   0.35733025303E-02    0.0000000000        0.0000000000        0.0000000000       -7.1451002948       -1.7200000221       -1.7200000221        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66168903378       0.85894816200E-01    1.0000000000       -.33333333333E-02   0.19715747557E-02   0.19916990115E-02    0.0000000000        0.0000000000        0.0000000000       -.59916332351E-02   0.35492276018E-02   0.35733025377E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.4000000000        2.4000000000       -.80000000000E-02   0.36675113873E-02   0.36927932861E-02    0.0000000000        0.0000000000        0.0000000000       -7.1441868482       -1.7200000228       -1.7200000228        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66163806645       0.85849355567E-01    1.0000000000       -.33333333333E-02   0.19713965463E-02   0.19915125970E-02    0.0000000000        0.0000000000        0.0000000000       -.61919377173E-02   0.36675113949E-02   0.36927932937E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.4600000000        2.4600000000       -.82000000000E-02   0.37869909629E-02   0.38110663911E-02    0.0000000000        0.0000000000        0.0000000000       -7.1432740113       -1.7200000235       -1.7200000235        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66158712467       0.85803920976E-01    1.0000000000       -.33333333333E-02   0.19913262600E-02   0.19712184166E-02    0.0000000000        0.0000000000        0.0000000000       -.63922419962E-02   0.37869909707E-02   0.38110663989E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.5200000000        2.5200000000       -.84000000000E-02   0.39064593687E-02   0.39293288177E-02    0.0000000000        0.0000000000        0.0000000000       -7.1423617699       -1.7200000242       -1.7200000242        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66153620767       0.85758511735E-01    1.0000000000       -.33333333333E-02   0.19911400978E-02   0.19710404436E-02    0.0000000000        0.0000000000        0.0000000000       -.65925460767E-02   0.39064593768E-02   0.39293288258E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.5800000000        2.5800000000       -.86000000000E-02   0.40259166124E-02   0.40475805727E-02    0.0000000000        0.0000000000        0.0000000000       -7.1414501237       -1.7200000248       -1.7200000249        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66148531545       0.85713127832E-01    1.0000000000       -.33333333333E-02   0.19909540619E-02   0.19708625828E-02    0.0000000000        0.0000000000        0.0000000000       -.67928499588E-02   0.40259166207E-02   0.40475805810E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.6400000000        2.6400000000       -.88000000000E-02   0.41441577050E-02   0.41670266632E-02    0.0000000000        0.0000000000        0.0000000000       -7.1405390623       -1.7200000256       -1.7200000256        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66143444744       0.85667768758E-01    1.0000000000       -.33333333333E-02   0.19706848757E-02   0.19907681746E-02    0.0000000000        0.0000000000        0.0000000000       -.69931536459E-02   0.41441577135E-02   0.41670266717E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.7000000000        2.7000000000       -.90000000000E-02   0.42623881395E-02   0.42864616060E-02    0.0000000000        0.0000000000        0.0000000000       -7.1396285958       -1.7200000263       -1.7200000263        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66138360421       0.85622435025E-01    1.0000000000       -.33333333333E-02   0.19705072415E-02   0.19905823807E-02    0.0000000000        0.0000000000        0.0000000000       -.71934571347E-02   0.42623881482E-02   0.42864616148E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.7600000000        2.7600000000       -.92000000000E-02   0.43806079228E-02   0.44058854087E-02    0.0000000000        0.0000000000        0.0000000000       -7.1387187238       -1.7200000270       -1.7200000270        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66133278577       0.85577126618E-01    1.0000000000       -.33333333333E-02   0.19703297216E-02   0.19903967110E-02    0.0000000000        0.0000000000        0.0000000000       -.73937604254E-02   0.43806079318E-02   0.44058854177E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.8200000000        2.8200000000       -.94000000000E-02   0.44988170617E-02   0.45252980787E-02    0.0000000000        0.0000000000        0.0000000000       -7.1378094459       -1.7200000277       -1.7200000276        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66128199209       0.85531843523E-01    1.0000000000       -.33333333333E-02   0.19701523146E-02   0.19902111666E-02    0.0000000000        0.0000000000        0.0000000000       -.75940635180E-02   0.44988170709E-02   0.45252980879E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 2.8800000000        2.8800000000       -.96000000000E-02   0.46182186041E-02   0.46434965781E-02    0.0000000000        0.0000000000        0.0000000000       -7.1369007724       -1.7200000284       -1.7200000283        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66123122378       0.85486586266E-01    1.0000000000       -.33333333333E-02   0.19900257074E-02   0.19699749905E-02    0.0000000000        0.0000000000        0.0000000000       -.77943664092E-02   0.46182186136E-02   0.46434965876E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
