ep1,epV,p,q,e,pimg / p,pmx / p,psi,Dp,eta
1.388522738,0.042172592,78.1856789,82.3748702,0.852522245,0.802149083,0.844158255,0.068666224,0.299195284,1.053580034
1.39385226,0.042236307,77.54825385,81.79869982,0.852521064,0.802768765,0.844530934,0.068494485,0.298201188,1.054810338
1.399182015,0.042299611,76.91494884,81.22509159,0.852519891,0.803386762,0.84490446,0.068322463,0.297210546,1.056037777
1.404512013,0.042362505,76.28574066,80.65404662,0.852518725,0.804003108,0.845278834,0.068150157,0.296223293,1.057262418
1.409842263,0.042424992,75.66060634,80.08556587,0.852517567,0.804617837,0.845654061,0.067977564,0.295239363,1.058484326
1.415172774,0.042487074,75.03952315,79.51965015,0.852516416,0.805230983,0.846030142,0.067804683,0.294258693,1.059703564
1.420503554,0.042548754,74.4224686,78.9563001,0.852515273,0.805842579,0.84640708,0.067631511,0.29328122,1.060920198
1.425834611,0.042610032,73.80942042,78.39551623,0.852514138,0.806452657,0.846784877,0.067458047,0.292306883,1.062134288
1.431165955,0.042670913,73.20035655,77.8372989,0.852513009,0.80706125,0.847163536,0.067284288,0.29133562,1.063345898
1.436497594,0.042731397,72.59525518,77.28164834,0.852511888,0.80766839,0.847543061,0.067110233,0.290367371,1.064555089
1.441829535,0.042791487,71.9940947,76.72856462,0.852510775,0.808274109,0.847923452,0.066935879,0.289402076,1.06576192
1.447161788,0.042851186,71.3968537,76.1780477,0.852509668,0.808878438,0.848304714,0.066761225,0.288439676,1.066966452
1.45249436,0.042910495,70.80351101,75.6300974,0.852508569,0.809481408,0.848686848,0.066586269,0.287480114,1.068168744
1.45782726,0.042969416,70.21404564,75.08471341,0.852507477,0.810083049,0.849069857,0.066411009,0.286523331,1.069368852
1.463160494,0.043027952,69.62843681,74.54189529,0.852506392,0.810683392,0.849453744,0.066235443,0.285569272,1.070566836
1.468494073,0.043086104,69.04666394,74.00164251,0.852505315,0.811282467,0.849838511,0.066059569,0.28461788,1.071762751
1.473828002,0.043143875,68.46870664,73.46395438,0.852504244,0.811880302,0.850224161,0.065883385,0.2836691,1.072956654
1.47916229,0.043201266,67.89454473,72.92883012,0.85250318,0.812476929,0.850610697,0.06570689,0.282722878,1.074148599
1.484496945,0.04325828,67.32415818,72.39626883,0.852502124,0.813072374,0.85099812,0.065530082,0.28177916,1.075338642
1.489831974,0.043314919,66.75752718,71.86626951,0.852501074,0.813666667,0.851386434,0.065352958,0.280837894,1.076526836
1.495167385,0.043371184,66.19463208,71.33883104,0.852500031,0.814259836,0.851775642,0.065175517,0.279899026,1.077713234
1.500503185,0.043427078,65.63545343,70.8139522,0.852498995,0.814851909,0.852165745,0.064997757,0.278962505,1.07889789
1.505839381,0.043482602,65.07997194,70.29163166,0.852497966,0.815442914,0.852556747,0.064819677,0.278028281,1.080080854
1.511175982,0.043537758,64.52816849,69.771868,0.852496944,0.816032877,0.852948649,0.064641274,0.277096302,1.081262178
1.516512995,0.043592549,63.98002413,69.25465971,0.852495929,0.816621825,0.853341454,0.064462548,0.276166518,1.082441913
1.521850426,0.043646975,63.43552009,68.74000516,0.85249492,0.817209786,0.853735166,0.064283495,0.275238882,1.083620108
1.527188283,0.04370104,62.89463775,68.22790264,0.852493918,0.817796785,0.854129786,0.064104116,0.274313344,1.084796814
1.532526573,0.043754744,62.35735865,67.71835035,0.852492923,0.818382849,0.854525316,0.063924406,0.273389856,1.085972078
1.537865304,0.04380809,61.82366449,67.2113464,0.852491934,0.818968003,0.85492176,0.063744367,0.272468372,1.087145949
1.543204482,0.04386108,61.29353714,66.7068888,0.852490952,0.819552273,0.85531912,0.063563994,0.271548844,1.088318474
1.548544114,0.043913715,60.76695859,66.20497551,0.852489976,0.820135684,0.855717398,0.063383287,0.270631226,1.0894897
1.553884208,0.043965996,60.243911,65.70560435,0.852489007,0.82071826,0.856116596,0.063202245,0.269715473,1.090659674
1.55922477,0.044017927,59.72437669,65.20877311,0.852488045,0.821300027,0.856516718,0.063020865,0.26880154,1.091828441
1.564565807,0.044069508,59.20833809,64.71447947,0.852487089,0.821881008,0.856917765,0.062839146,0.267889384,1.092996047
1.569907326,0.044120742,58.69577779,64.22272104,0.85248614,0.822461227,0.857319739,0.062657087,0.266978958,1.094162535
1.575249335,0.044171629,58.18667852,63.73349535,0.852485196,0.823040709,0.857722644,0.062474685,0.266070222,1.095327951
1.580591839,0.044222172,57.68102316,63.24679986,0.85248426,0.823619476,0.858126482,0.06229194,0.265163132,1.096492337
1.585934846,0.044272373,57.17879468,62.76263195,0.852483329,0.824197552,0.858531254,0.062108849,0.264257646,1.097655736
1.591278361,0.044322233,56.67997623,62.28098894,0.852482405,0.82477496,0.858936963,0.061925412,0.263353722,1.098818191
1.596622393,0.044371753,56.18455105,61.80186805,0.852481488,0.825351722,0.859343612,0.061741626,0.262451319,1.099979743
1.601966948,0.044420936,55.69250255,61.32526646,0.852480576,0.82592786,0.859751202,0.061557491,0.261550398,1.101140435
1.607312031,0.044469783,55.20381422,60.85118128,0.852479671,0.826503397,0.860159736,0.061373005,0.260650917,1.102300306
1.612657651,0.044518296,54.71846969,60.37960953,0.852478772,0.827078355,0.860569216,0.061188166,0.259752837,1.103459396
1.618003813,0.044566476,54.23645272,59.91054817,0.852477879,0.827652755,0.860979644,0.061002973,0.25885612,1.104617746
1.623350524,0.044614326,53.75774718,59.44399412,0.852476992,0.828226618,0.861391022,0.060817425,0.257960727,1.105775395
1.62869779,0.044661845,53.28233704,58.97994422,0.852476111,0.828799966,0.861803353,0.06063152,0.257066619,1.106932381
1.634045618,0.044709037,52.81020641,58.51839522,0.852475237,0.829372819,0.862216638,0.060445257,0.256173761,1.108088743
1.639394015,0.044755903,52.3413395,58.05934387,0.852474368,0.829945198,0.86263088,0.060258634,0.255282113,1.109244517
1.644742987,0.044802444,51.87572062,57.6027868,0.852473506,0.830517122,0.86304608,0.060071651,0.254391641,1.110399742
1.65009254,0.044848662,51.41333419,57.14872061,0.852472649,0.831088613,0.863462241,0.059884306,0.253502308,1.111554454
1.655442681,0.044894558,50.95416475,56.69714184,0.852471798,0.83165969,0.863879364,0.059696598,0.252614078,1.112708689
1.660793417,0.044940135,50.49819693,56.24804697,0.852470954,0.832230372,0.864297451,0.059508525,0.251726916,1.113862482
1.666144753,0.044985393,50.04541546,55.80143242,0.852470115,0.832800679,0.864716505,0.059320087,0.250840789,1.115015869
1.671496695,0.045030333,49.59580518,55.35729457,0.852469282,0.83337063,0.865136526,0.059131282,0.249955661,1.116168885
1.676849252,0.045074959,49.14935101,54.91562971,0.852468455,0.833940243,0.865557518,0.058942108,0.249071499,1.117321564
1.682202428,0.04511927,48.70603798,54.47643412,0.852467634,0.834509538,0.865979481,0.058752566,0.248188269,1.118473938
1.687556229,0.045163269,48.2658512,54.03970399,0.852466818,0.835078532,0.866402417,0.058562653,0.24730594,1.119626043
1.692910664,0.045206957,47.8287759,53.60543548,0.852466009,0.835647244,0.866826328,0.058372369,0.246424479,1.12077791
1.698265736,0.045250335,47.39479736,53.1736247,0.852465205,0.836215691,0.867251216,0.058181712,0.245543853,1.121929572
1.703621454,0.045293405,46.96390098,52.74426769,0.852464407,0.836783891,0.867677081,0.057990682,0.244664032,1.12308106
1.708977823,0.045336169,46.53607223,52.31736045,0.852463614,0.837351862,0.868103927,0.057799278,0.243784984,1.124232406
1.714334849,0.045378627,46.11129666,51.89289893,0.852462827,0.837919621,0.868531753,0.057607498,0.242906679,1.125383641
1.719692539,0.045420781,45.68955994,51.47087904,0.852462046,0.838487184,0.868960562,0.057415341,0.242029087,1.126534795
1.725050899,0.045462634,45.27084776,51.05129663,0.85246127,0.839054568,0.869390355,0.057222807,0.241152177,1.127685898
1.730409935,0.045504185,44.85514595,50.63414751,0.8524605,0.83962179,0.869821134,0.057029895,0.240275922,1.12883698
1.735769653,0.045545437,44.44244037,50.21942743,0.852459736,0.840188866,0.870252898,0.056836604,0.239400292,1.12998807
1.74113006,0.04558639,44.032717,49.80713211,0.852458977,0.840755812,0.870685651,0.056642933,0.238525258,1.131139196
1.746491162,0.045627047,43.62596185,49.39725721,0.852458223,0.841322644,0.871119392,0.056448881,0.237650793,1.132290387
1.751852965,0.045667409,43.22216104,48.98979836,0.852457475,0.841889377,0.871554124,0.056254448,0.236776868,1.133441669
1.757215476,0.045707477,42.82130075,48.58475113,0.852456733,0.842456026,0.871989846,0.056059632,0.235903458,1.134593071
1.7625787,0.045747252,42.42336721,48.18211104,0.852455995,0.843022607,0.872426561,0.055864433,0.235030535,1.135744619
1.767942643,0.045786736,42.02834676,47.7818736,0.852455264,0.843589134,0.872864268,0.055668851,0.234158073,1.13689634
1.773307312,0.04582593,41.63622577,47.38403423,0.852454537,0.844155623,0.87330297,0.055472884,0.233286045,1.138048258
1.778672714,0.045864836,41.2469907,46.98858834,0.852453816,0.844722087,0.873742666,0.055276532,0.232414427,1.139200401
1.784038854,0.045903454,40.86062806,46.59553129,0.852453101,0.845288541,0.874183357,0.055079795,0.231543193,1.140352792
1.789405738,0.045941787,40.47712442,46.20485839,0.85245239,0.845854998,0.874625044,0.054882672,0.230672319,1.141505456
1.794773373,0.045979835,40.09646643,45.8165649,0.852451685,0.846421472,0.875067728,0.054685162,0.229801781,1.142658418
1.800141765,0.0460176,39.7186408,45.43064607,0.852450985,0.846987978,0.875511409,0.054487265,0.228931553,1.1438117
1.80551092,0.046055084,39.34363427,45.04709707,0.85245029,0.847554527,0.875956087,0.054288981,0.228061614,1.144965327
1.810880844,0.046092287,38.97143367,44.66591306,0.852449601,0.848121133,0.876401764,0.054090308,0.22719194,1.14611932
1.816251543,0.04612921,38.60202587,44.28708914,0.852448917,0.84868781,0.876848438,0.053891248,0.226322508,1.147273702
1.821623024,0.046165856,38.23539781,43.91062038,0.852448237,0.849254568,0.877296111,0.053691798,0.225453296,1.148428495
1.826995294,0.046202226,37.87153646,43.53650179,0.852447563,0.849821422,0.877744783,0.05349196,0.224584282,1.149583721
1.832368357,0.04623832,37.51042886,43.16472836,0.852446894,0.850388382,0.878194453,0.053291733,0.223715444,1.150739399
1.83774222,0.04627414,37.15206211,42.79529505,0.852446231,0.850955461,0.878645121,0.053091117,0.222846763,1.151895551
1.84311689,0.046309687,36.79642333,42.42819674,0.852445572,0.85152267,0.879096788,0.052890111,0.221978216,1.153052196
1.848492372,0.046344963,36.44349972,42.06342831,0.852444918,0.852090021,0.879549454,0.052688716,0.221109784,1.154209355
1.853868673,0.046379969,36.09327852,41.70098458,0.852444269,0.852657526,0.880003117,0.052486931,0.220241446,1.155367046
1.8592458,0.046414706,35.74574701,41.34086033,0.852443625,0.853225194,0.880457778,0.052284756,0.219373184,1.156525287
1.864623757,0.046449176,35.40089251,40.98305032,0.852442987,0.853793037,0.880913435,0.052082192,0.218504978,1.157684098
1.870002552,0.046483379,35.05870241,40.62754925,0.852442353,0.854361065,0.88137009,0.051879238,0.217636809,1.158843496
1.875382191,0.046517317,34.71916412,40.27435179,0.852441724,0.854929288,0.88182774,0.051675894,0.21676866,1.160003497
1.880762679,0.046550991,34.3822651,39.92345257,0.8524411,0.855497717,0.882286385,0.051472162,0.215900511,1.161164119
1.886144024,0.046584403,34.04799285,39.57484619,0.85244048,0.856066362,0.882746024,0.05126804,0.215032347,1.162325379
1.891526231,0.046617553,33.71633492,39.22852719,0.852439866,0.856635231,0.883206656,0.051063529,0.214164149,1.163487291
1.896909307,0.046650443,33.38727889,38.8844901,0.852439257,0.857204335,0.883668281,0.05085863,0.213295902,1.164649872
1.902293257,0.046683075,33.06081238,38.54272938,0.852438652,0.857773681,0.884130896,0.050653343,0.212427588,1.165813137
1.907678089,0.046715449,32.73692305,38.20323949,0.852438052,0.85834328,0.884594501,0.050447667,0.211559191,1.166977099
1.913063808,0.046747566,32.4155986,37.86601482,0.852437457,0.85891314,0.885059094,0.050241605,0.210690697,1.168141773
1.91845042,0.046779428,32.09682676,37.53104974,0.852436866,0.859483269,0.885524673,0.050035156,0.20982209,1.169307172
1.923837932,0.046811037,31.78059529,37.19833857,0.85243628,0.860053675,0.885991238,0.04982832,0.208953356,1.17047331
1.929226351,0.046842392,31.466892,36.86787561,0.852435699,0.860624366,0.886458786,0.049621099,0.208084479,1.171640199
1.934615681,0.046873496,31.15570471,36.53965509,0.852435123,0.861195349,0.886927315,0.049413493,0.207215447,1.172807851
1.940005931,0.04690435,30.8470213,36.21367124,0.852434551,0.861766633,0.887396823,0.049205502,0.206346246,1.173976277
1.945397105,0.046934955,30.54082967,35.88991824,0.852433984,0.862338225,0.887867308,0.048997129,0.205476862,1.17514549
1.95078921,0.046965312,30.23711773,35.56839021,0.852433421,0.86291013,0.888338769,0.048788373,0.204607284,1.176315498
1.956182253,0.046995422,29.93587344,35.24908126,0.852432863,0.863482356,0.888811201,0.048579235,0.203737498,1.177486313
1.961576239,0.047025287,29.6370848,34.93198546,0.85243231,0.86405491,0.889284604,0.048369716,0.202867493,1.178657945
1.966971176,0.047054908,29.34073982,34.61709683,0.852431761,0.864627797,0.889758974,0.048159818,0.201997257,1.179830401
1.972367069,0.047084285,29.04682654,34.30440936,0.852431216,0.865201023,0.890234309,0.047949541,0.20112678,1.181003691
1.977763924,0.047113421,28.75533302,33.993917,0.852430676,0.865774594,0.890710605,0.047738887,0.20025605,1.182177824
1.983161748,0.047142316,28.46624736,33.68561367,0.852430141,0.866348515,0.891187859,0.047527857,0.199385058,1.183352805
1.988560547,0.047170971,28.17955768,33.37949323,0.85242961,0.866922791,0.891666069,0.047316452,0.198513794,1.184528644
1.993960328,0.047199388,27.89525212,33.07554955,0.852429083,0.867497428,0.89214523,0.047104673,0.197642248,1.185705345
1.999361097,0.047227568,27.61331885,32.7737764,0.852428561,0.86807243,0.89262534,0.046892523,0.196770412,1.186882916
2.00476286,0.047255512,27.33374606,32.47416757,0.852428043,0.8686478,0.893106395,0.046680002,0.195898276,1.188061362
2.010165623,0.047283222,27.05652196,32.17671677,0.852427529,0.869223544,0.89358839,0.046467112,0.195025833,1.189240687
2.015569393,0.047310698,26.78163478,31.8814177,0.85242702,0.869799665,0.894071321,0.046253854,0.194153076,1.190420897
2.020974176,0.047337941,26.50907278,31.58826401,0.852426515,0.870376166,0.894555186,0.046040231,0.193279996,1.191601995
2.026379978,0.047364953,26.23882423,31.29724932,0.852426015,0.870953052,0.895039978,0.045826245,0.192406588,1.192783985
2.031786806,0.047391735,25.97087743,31.00836721,0.852425518,0.871530323,0.895525695,0.045611896,0.191532844,1.193966869
2.037194666,0.047418288,25.70522069,30.72161121,0.852425026,0.872107984,0.89601233,0.045397187,0.190658759,1.19515065
2.042603564,0.047444613,25.44184234,30.43697483,0.852424538,0.872686037,0.89649988,0.045182121,0.189784327,1.196335329
2.048013507,0.047470712,25.18073074,30.15445154,0.852424054,0.873264484,0.896988339,0.044966698,0.188909544,1.197520908
2.0534245,0.047496585,24.92187425,29.87403477,0.852423575,0.873843327,0.897477702,0.044750922,0.188034404,1.198707387
2.058836551,0.047522235,24.66526125,29.5957179,0.8524231,0.874422566,0.897967963,0.044534794,0.187158904,1.199894767
2.064249666,0.047547661,24.41088014,29.3194943,0.852422628,0.875002205,0.898459118,0.044318317,0.186283039,1.201083047
2.06966385,0.047572865,24.15871935,29.04535727,0.852422161,0.875582243,0.898951159,0.044101493,0.185406807,1.202272225
2.075079111,0.047597848,23.9087673,28.77330011,0.852421698,0.876162681,0.899444083,0.043884325,0.184530205,1.203462301
2.080495454,0.047622612,23.66101244,28.50331605,0.852421239,0.87674352,0.899937881,0.043666816,0.18365323,1.204653272
2.085912885,0.047647157,23.41544323,28.23539829,0.852420784,0.87732476,0.900432549,0.043448968,0.182775881,1.205845134
2.091331412,0.047671485,23.17204815,27.96954,0.852420334,0.8779064,0.900928079,0.043230783,0.181898155,1.207037886
2.09675104,0.047695597,22.93081567,27.70573432,0.852419887,0.878488441,0.901424464,0.043012265,0.181020053,1.208231522
2.102171776,0.047719493,22.69173431,27.44397433,0.852419444,0.87907088,0.901921699,0.042793417,0.180141573,1.209426038
2.107593626,0.047743176,22.45479258,27.1842531,0.852419005,0.879653718,0.902419775,0.042574242,0.179262716,1.210621429
2.113016596,0.047766646,22.21997901,26.92656362,0.85241857,0.880236953,0.902918685,0.042354742,0.178383482,1.21181769
2.118440692,0.047789905,21.98728212,26.6708989,0.852418139,0.880820582,0.903418422,0.042134921,0.177503872,1.213014813
2.123865921,0.047812953,21.75669047,26.41725186,0.852417712,0.881404604,0.903918977,0.041914783,0.176623887,1.214212791
2.129292289,0.047835792,21.52819263,26.16561542,0.852417288,0.881989017,0.904420344,0.041694331,0.17574353,1.215411617
2.134719803,0.047858423,21.30177715,25.91598243,0.852416869,0.882573818,0.904922514,0.041473567,0.174862802,1.216611283
2.140148467,0.047880846,21.07743263,25.66834574,0.852416453,0.883159004,0.905425477,0.041252497,0.173981707,1.217811779
2.145578289,0.047903064,20.85514765,25.42269812,0.852416042,0.883744571,0.905929227,0.041031123,0.173100247,1.219013097
2.151009276,0.047925077,20.63491082,25.17903234,0.852415634,0.884330516,0.906433753,0.04080945,0.172218428,1.220215225
2.156441432,0.047946887,20.41671074,24.93734112,0.852415229,0.884916835,0.906939046,0.040587481,0.171336253,1.221418153
2.161874764,0.047968494,20.20053604,24.69761713,0.852414829,0.885503523,0.907445098,0.04036522,0.170453726,1.222621869
2.167309279,0.0479899,19.98637535,24.45985301,0.852414432,0.886090577,0.907951898,0.040142672,0.169570854,1.223826361
2.172744982,0.048011105,19.77421729,24.22404137,0.852414039,0.88667799,0.908459437,0.039919841,0.168687643,1.225031616
2.17818188,0.048032112,19.56405052,23.99017478,0.85241365,0.887265758,0.908967704,0.03969673,0.167804098,1.226237622
