    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 4.2224000000        4.2224000000       -.11830000000E-01   0.34711038346E-02   0.34711038346E-02    0.0000000000        0.0000000000        0.0000000000       -251.08504853       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        14769.904425        14270.774413        1.0300610991       -.91396039240E-01    5.7270446169       -167.69860747       0.91877617220        1.0000000000       -.25819944362E-02   0.11582896848E-02   0.11582896848E-02    0.0000000000        0.0000000000        0.0000000000       -.60475018187E-02   0.27968324888E-02   0.27968324888E-02    0.0000000000        0.0000000000        0.0000000000       0.27825718731        91.000000000       -36.052185235       
 4.6864000000        4.6864000000       -.13130000000E-01   0.40726106835E-02   0.40726106835E-02    0.0000000000        0.0000000000        0.0000000000       -261.03969644       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        15109.094110        14595.823705        1.0298649829       -.89860680075E-01    5.7292839473       -178.01610107       0.92599693527        1.0000000000       -.25639780021E-02   0.12150596950E-02   0.12150596950E-02    0.0000000000        0.0000000000        0.0000000000       -.70490822642E-02   0.33639542863E-02   0.33639542863E-02    0.0000000000        0.0000000000        0.0000000000       0.31174044426        101.00000000       -36.052185235       
 5.1504000000        5.1504000000       -.14430000000E-01   0.47054509362E-02   0.47054509362E-02    0.0000000000        0.0000000000        0.0000000000       -270.27803424       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        15424.626792        14897.968494        1.0297956710       -.88406670134E-01    5.7314739241       -187.61688925       0.93283507513        1.0000000000       -.25483224299E-02   0.12666417937E-02   0.12666417937E-02    0.0000000000        0.0000000000        0.0000000000       -.80780369758E-02   0.39655779385E-02   0.39655779385E-02    0.0000000000        0.0000000000        0.0000000000       0.34575582543        111.00000000       -36.052185235       
 5.6144000000        5.6144000000       -.15730000000E-01   0.53669607879E-02   0.53669607879E-02    0.0000000000        0.0000000000        0.0000000000       -278.87131447       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        15718.787661        15179.443836        1.0298420824       -.87014253848E-01    5.7336043464       -196.53014545       0.93938629176        1.0000000000       -.25348796930E-02   0.13136459328E-02   0.13136459328E-02    0.0000000000        0.0000000000        0.0000000000       -.91308215280E-02   0.45986283322E-02   0.45986283322E-02    0.0000000000        0.0000000000        0.0000000000       0.38027407385        121.00000000       -36.052185235       
 6.0784000000        6.0784000000       -.17030000000E-01   0.60546905097E-02   0.60546905097E-02    0.0000000000        0.0000000000        0.0000000000       -286.88068727       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        15993.541447        15442.170100        1.0299940848       -.85668811934E-01    5.7356682263       -204.78666825       0.94572129524        1.0000000000       -.25234707850E-02   0.13566049339E-02   0.13566049339E-02    0.0000000000        0.0000000000        0.0000000000       -.10204511532E-01   0.52603164115E-02   0.52603164115E-02    0.0000000000        0.0000000000        0.0000000000       0.41526501404        131.00000000       -36.052185235       
 6.5424000000        6.5424000000       -.18330000000E-01   0.67663946232E-02   0.67663946232E-02    0.0000000000        0.0000000000        0.0000000000       -294.35872932       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        16250.581097        15687.800733        1.0302424432       -.84359459682E-01    5.7376611095       -212.41771969       0.95189260929        1.0000000000       -.25139084847E-02   0.13959782562E-02   0.13959782562E-02    0.0000000000        0.0000000000        0.0000000000       -.11296677234E-01   0.59481147879E-02   0.59481147879E-02    0.0000000000        0.0000000000        0.0000000000       0.45069843214        141.00000000       -36.052185235       
 7.0064000000        7.0064000000       -.19630000000E-01   0.75000171492E-02   0.75000171492E-02    0.0000000000        0.0000000000        0.0000000000       -301.35078376       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        16491.370108        15917.763888        1.0305787486       -.83078061707E-01    5.7395804856       -219.45431214       0.95793936364        1.0000000000       -.25060110451E-02   0.14321590532E-02   0.14321590532E-02    0.0000000000        0.0000000000        0.0000000000       -.12405285532E-01   0.66597316183E-02   0.66597316183E-02    0.0000000000        0.0000000000        0.0000000000       0.48654464633        151.00000000       -36.052185235       
 7.4704000000        7.4704000000       -.20930000000E-01   0.82536751915E-02   0.82536751915E-02    0.0000000000        0.0000000000        0.0000000000       -307.89610011       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        16717.178505        16133.297818        1.0309953405       -.81818529236E-01    5.7414253067       -225.92677963       0.96389071756        1.0000000000       -.24996088550E-02   0.14654831595E-02   0.14654831595E-02    0.0000000000        0.0000000000        0.0000000000       -.13528623401E-01   0.73930852975E-02   0.73930852975E-02    0.0000000000        0.0000000000        0.0000000000       0.52277486424        161.00000000       -36.052185235       
 7.9344000000        7.9344000000       -.22230000000E-01   0.90256424840E-02   0.90256424840E-02    0.0000000000        0.0000000000        0.0000000000       -314.02879674       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        16929.113176        16335.480733        1.0314852301       -.80576312339E-01    5.7431956061       -231.86453004       0.96976833656        1.0000000000       -.24945473656E-02   0.14962377272E-02   0.14962377272E-02    0.0000000000        0.0000000000        0.0000000000       -.14665237691E-01   0.81462810169E-02   0.81462810169E-02    0.0000000000        0.0000000000        0.0000000000       0.55936139395        171.00000000       -36.052185235       
 8.3984000000        8.3984000000       -.23530000000E-01   0.98143337820E-02   0.98143337820E-02    0.0000000000        0.0000000000        0.0000000000       -319.77866884       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17128.143351        16525.255866        1.0320420291       -.79348028404E-01    5.7448922028       -237.29591236       0.97558820595        1.0000000000       -.24906878126E-02   0.15246689674E-02   0.15246689674E-02    0.0000000000        0.0000000000        0.0000000000       -.15813887524E-01   0.89175896287E-02   0.89175896287E-02    0.0000000000        0.0000000000        0.0000000000       0.59627775597        181.00000000       -36.052185235       
 8.8624000000        8.8624000000       -.24830000000E-01   0.10618290503E-01   0.10618290503E-01    0.0000000000        0.0000000000        0.0000000000       -325.17186531       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17315.121959        16703.452488        1.0326598845       -.78131187123E-01    5.7465164753       -242.24815674       0.98136197394        1.0000000000       -.24879067266E-02   0.15509888152E-02   0.15509888152E-02    0.0000000000        0.0000000000        0.0000000000       -.16973506422E-01   0.97054288911E-02   0.97054288911E-02    0.0000000000        0.0000000000        0.0000000000       0.63349872963        191.00000000       -36.052185235       
