    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
0.47091805290E-02   0.47091805290E-02   -.72815563293E-01   0.44448949526E-01   0.44448949526E-01    0.0000000000        0.0000000000        0.0000000000       -1968.0542692       -501.00176367       -501.00176367        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67663680339       -.47587847438E-01    5.4564712098       -1312.6175244        1.1558344897        1.0000000000       -16.057310469        10.985742923        10.985742923        0.0000000000        0.0000000000        0.0000000000       -.68173912042E-01   0.43752706240E-01   0.43752706240E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.47271476428E-02   0.47271476428E-02   -.73104066817E-01   0.44646290489E-01   0.44646290489E-01    0.0000000000        0.0000000000        0.0000000000       -1967.8269037       -501.00177418       -501.00177418        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67681415619       -.47423399943E-01    5.4564712098       -1311.8111186        1.1562290055        1.0000000000       -16.057310469        10.981571960        10.981571960        0.0000000000        0.0000000000        0.0000000000       -.68463120479E-01   0.43950152966E-01   0.43950152966E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.47451147566E-02   0.47451147566E-02   -.73392570342E-01   0.44843555938E-01   0.44843555938E-01    0.0000000000        0.0000000000        0.0000000000       -1967.5887315       -501.00178458       -501.00178458        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67699127665       -.47259333029E-01    5.4564712098       -1310.9959534        1.1566226082        1.0000000000       -16.057310469        10.977343107        10.977343107        0.0000000000        0.0000000000        0.0000000000       -.68752362420E-01   0.44147529204E-01   0.44147529204E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.47630818704E-02   0.47630818704E-02   -.73681073867E-01   0.45040744842E-01   0.45040744842E-01    0.0000000000        0.0000000000        0.0000000000       -1967.3398802       -501.00179486       -501.00179486        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67716816126       -.47095648073E-01    5.4564712098       -1310.1721794        1.1570152946        1.0000000000       -16.057310469        10.973057170        10.973057170        0.0000000000        0.0000000000        0.0000000000       -.69041637470E-01   0.44344833862E-01   0.44344833862E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.47810489842E-02   0.47810489842E-02   -.73969577391E-01   0.45237856182E-01   0.45237856182E-01    0.0000000000        0.0000000000        0.0000000000       -1967.0804763       -501.00180503       -501.00180503        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67734480655       -.46932346423E-01    5.4564712098       -1309.3399455        1.1574070614        1.0000000000       -16.057310469        10.968714947        10.968714947        0.0000000000        0.0000000000        0.0000000000       -.69330945236E-01   0.44542065864E-01   0.44542065864E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.47990160980E-02   0.47990160980E-02   -.74258080916E-01   0.45434888956E-01   0.45434888956E-01    0.0000000000        0.0000000000        0.0000000000       -1966.8106455       -501.00181509       -501.00181509        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67752120909       -.46769429403E-01    5.4564712098       -1308.4993996        1.1577979054        1.0000000000       -16.057310469        10.964317232        10.964317232        0.0000000000        0.0000000000        0.0000000000       -.69620285329E-01   0.44739224148E-01   0.44739224148E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.48169832118E-02   0.48169832118E-02   -.74546584441E-01   0.45631842173E-01   0.45631842173E-01    0.0000000000        0.0000000000        0.0000000000       -1966.5305127       -501.00182504       -501.00182504        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67769736551       -.46606898309E-01    5.4564712098       -1307.6506879        1.1581878236        1.0000000000       -16.057310469        10.959864810        10.959864810        0.0000000000        0.0000000000        0.0000000000       -.69909657360E-01   0.44936307666E-01   0.44936307666E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.48349503257E-02   0.48349503257E-02   -.74835087965E-01   0.45828714860E-01   0.45828714860E-01    0.0000000000        0.0000000000        0.0000000000       -1966.2402018       -501.00183486       -501.00183486        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67787327247       -.46444754412E-01    5.4564712098       -1306.7939555        1.1585768130        1.0000000000       -16.057310469        10.955358462        10.955358462        0.0000000000        0.0000000000        0.0000000000       -.70199060947E-01   0.45133315386E-01   0.45133315386E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.48529174395E-02   0.48529174395E-02   -.75123591490E-01   0.46025506054E-01   0.46025506054E-01    0.0000000000        0.0000000000        0.0000000000       -1965.9398360       -501.00184458       -501.00184458        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67804892668       -.46282998956E-01    5.4564712098       -1305.9293457        1.1589648704        1.0000000000       -16.057310469        10.950798960        10.950798960        0.0000000000        0.0000000000        0.0000000000       -.70488495707E-01   0.45330246290E-01   0.45330246290E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.48708845533E-02   0.48708845533E-02   -.75412095015E-01   0.46222214808E-01   0.46222214808E-01    0.0000000000        0.0000000000        0.0000000000       -1965.6295376       -501.00185418       -501.00185418        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67822432491       -.46121633158E-01    5.4564712098       -1305.0570010        1.1593519930        1.0000000000       -16.057310469        10.946187073        10.946187073        0.0000000000        0.0000000000        0.0000000000       -.70777961262E-01   0.45527099372E-01   0.45527099372E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.48888516671E-02   0.48888516671E-02   -.75700598539E-01   0.46418840188E-01   0.46418840188E-01    0.0000000000        0.0000000000        0.0000000000       -1965.3094280       -501.00186367       -501.00186367        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67839946395       -.45960658212E-01    5.4564712098       -1304.1770621        1.1597381779        1.0000000000       -16.057310469        10.941523561        10.941523561        0.0000000000        0.0000000000        0.0000000000       -.71067457233E-01   0.45723873643E-01   0.45723873643E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49068187809E-02   0.49068187809E-02   -.75989102064E-01   0.46615381275E-01   0.46615381275E-01    0.0000000000        0.0000000000        0.0000000000       -1964.9796278       -501.00187305       -501.00187305        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67857434065       -.45800075284E-01    5.4564712098       -1303.2896686        1.1601234224        1.0000000000       -16.057310469        10.936809180        10.936809180        0.0000000000        0.0000000000        0.0000000000       -.71356983249E-01   0.45920568127E-01   0.45920568127E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49247858947E-02   0.49247858947E-02   -.76277605589E-01   0.46811837161E-01   0.46811837161E-01    0.0000000000        0.0000000000        0.0000000000       -1964.6402569       -501.00188231       -501.00188231        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67874895189       -.45639885515E-01    5.4564712098       -1302.3949586        1.1605077236        1.0000000000       -16.057310469        10.932044678        10.932044678        0.0000000000        0.0000000000        0.0000000000       -.71646538936E-01   0.46117181861E-01   0.46117181861E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49427530085E-02   0.49427530085E-02   -.76566109113E-01   0.47008206955E-01   0.47008206955E-01    0.0000000000        0.0000000000        0.0000000000       -1964.2914341       -501.00189146       -501.00189146        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67892329462       -.45480090021E-01    5.4564712098       -1301.4930691        1.1608910790        1.0000000000       -16.057310469        10.927230799        10.927230799        0.0000000000        0.0000000000        0.0000000000       -.71936123928E-01   0.46313713897E-01   0.46313713897E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49607201223E-02   0.49607201223E-02   -.76854612638E-01   0.47204489775E-01   0.47204489775E-01    0.0000000000        0.0000000000        0.0000000000       -1963.9332775       -501.00190050       -501.00190050        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67909736580       -.45320689893E-01    5.4564712098       -1300.5841356        1.1612734859        1.0000000000       -16.057310469        10.922368280        10.922368280        0.0000000000        0.0000000000        0.0000000000       -.72225737856E-01   0.46510163300E-01   0.46510163300E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49786872361E-02   0.49786872361E-02   -.77143116163E-01   0.47400684755E-01   0.47400684755E-01    0.0000000000        0.0000000000        0.0000000000       -1963.5659044       -501.00190943       -501.00190943        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67927116245       -.45161686195E-01    5.4564712098       -1299.6682923        1.1616549417        1.0000000000       -16.057310469        10.917457851        10.917457851        0.0000000000        0.0000000000        0.0000000000       -.72515380359E-01   0.46706529149E-01   0.46706529149E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.49966543499E-02   0.49966543499E-02   -.77431619687E-01   0.47596791041E-01   0.47596791041E-01    0.0000000000        0.0000000000        0.0000000000       -1963.1894314       -501.00191824       -501.00191824        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67944468164       -.45003079970E-01    5.4564712098       -1298.7456722        1.1620354440        1.0000000000       -16.057310469        10.912500238        10.912500238        0.0000000000        0.0000000000        0.0000000000       -.72805051074E-01   0.46902810536E-01   0.46902810536E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.50146214637E-02   0.50146214637E-02   -.77740025127E-01   0.47806326207E-01   0.47806326207E-01    0.0000000000        0.0000000000        0.0000000000       -1962.7771056       -501.00192760       -501.00192760        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67962986005       -.44833973748E-01    5.4564712098       -1297.7520678        1.1624411684        1.0000000000       -19.749596123        13.415244145        13.415244145        0.0000000000        0.0000000000        0.0000000000       -.73114734859E-01   0.47112537478E-01   0.47112537478E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.50325885775E-02   0.50325885775E-02   -.78094868368E-01   0.48047283946E-01   0.48047283946E-01    0.0000000000        0.0000000000        0.0000000000       -1962.2901342       -501.00193832       -501.00193832        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.67984252030       -.44639969568E-01    5.4564712098       -1296.5996767        1.1629065915        1.0000000000       -19.749596123        13.407593329        13.407593329        0.0000000000        0.0000000000        0.0000000000       -.73471087871E-01   0.47353721709E-01   0.47353721709E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.50505556913E-02   0.50505556913E-02   -.78449711609E-01   0.48288103394E-01   0.48288103394E-01    0.0000000000        0.0000000000        0.0000000000       -1961.7899688       -501.00194887       -501.00194887        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68005474661       -.44446571587E-01    5.4564712098       -1295.4376832        1.1633705603        1.0000000000       -19.749596123        13.399859078        13.399859078        0.0000000000        0.0000000000        0.0000000000       -.73827481789E-01   0.47594773785E-01   0.47594773785E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.50685228052E-02   0.50685228052E-02   -.78804554850E-01   0.48528783070E-01   0.48528783070E-01    0.0000000000        0.0000000000        0.0000000000       -1961.2768195       -501.00195926       -501.00195926        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68026653385       -.44253781539E-01    5.4564712098       -1294.2663241        1.1638330706        1.0000000000       -19.749596123        13.392042992        13.392042992        0.0000000000        0.0000000000        0.0000000000       -.74183915960E-01   0.47835692126E-01   0.47835692126E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.50864899190E-02   0.50864899190E-02   -.79159398092E-01   0.48769321517E-01   0.48769321517E-01    0.0000000000        0.0000000000        0.0000000000       -1960.7508944       -501.00196947       -501.00196947        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68047787697       -.44061601103E-01    5.4564712098       -1293.0858332        1.1642941184        1.0000000000       -19.749596123        13.384146656        13.384146656        0.0000000000        0.0000000000        0.0000000000       -.74540389741E-01   0.48076475180E-01   0.48076475180E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51044570328E-02   0.51044570328E-02   -.79514241333E-01   0.49009717310E-01   0.49009717310E-01    0.0000000000        0.0000000000        0.0000000000       -1960.2124000       -501.00197953       -501.00197953        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68068877104       -.43870031905E-01    5.4564712098       -1291.8964418        1.1647536999        1.0000000000       -19.749596123        13.376171640        13.376171640        0.0000000000        0.0000000000        0.0000000000       -.74896902490E-01   0.48317121424E-01   0.48317121424E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51224241466E-02   0.51224241466E-02   -.79869084574E-01   0.49249969051E-01   0.49249969051E-01    0.0000000000        0.0000000000        0.0000000000       -1959.6615406       -501.00198942       -501.00198942        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68089921120       -.43679075514E-01    5.4564712098       -1290.6983779        1.1652118112        1.0000000000       -19.749596123        13.368119495        13.368119495        0.0000000000        0.0000000000        0.0000000000       -.75253453573E-01   0.48557629366E-01   0.48557629366E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51403912604E-02   0.51403912604E-02   -.80223927815E-01   0.49490075369E-01   0.49490075369E-01    0.0000000000        0.0000000000        0.0000000000       -1959.0985192       -501.00199914       -501.00199914        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68110919269       -.43488733449E-01    5.4564712098       -1289.4918671        1.1656684487        1.0000000000       -19.749596123        13.359991758        13.359991758        0.0000000000        0.0000000000        0.0000000000       -.75610042364E-01   0.48797997541E-01   0.48797997541E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51583583742E-02   0.51583583742E-02   -.80578771056E-01   0.49730034920E-01   0.49730034920E-01    0.0000000000        0.0000000000        0.0000000000       -1958.5235365       -501.00200870       -501.00200870        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68131871084       -.43299007171E-01    5.4564712098       -1288.2771320        1.1661236089        1.0000000000       -19.749596123        13.351789953        13.351789953        0.0000000000        0.0000000000        0.0000000000       -.75966668237E-01   0.49038224511E-01   0.49038224511E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51763254880E-02   0.51763254880E-02   -.80933614298E-01   0.49969846390E-01   0.49969846390E-01    0.0000000000        0.0000000000        0.0000000000       -1957.9367918       -501.00201811       -501.00201811        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68152776107       -.43109898093E-01    5.4564712098       -1287.0543925        1.1665772884        1.0000000000       -19.749596123        13.343515583        13.343515583        0.0000000000        0.0000000000        0.0000000000       -.76323330576E-01   0.49278308868E-01   0.49278308868E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.51942926018E-02   0.51942926018E-02   -.81288457539E-01   0.50209508488E-01   0.50209508488E-01    0.0000000000        0.0000000000        0.0000000000       -1957.3384823       -501.00202735       -501.00202735        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68173633887       -.42921407571E-01    5.4564712098       -1285.8238656        1.1670294840        1.0000000000       -19.749596123        13.335170140        13.335170140        0.0000000000        0.0000000000        0.0000000000       -.76680028769E-01   0.49518249233E-01   0.49518249233E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.52122597156E-02   0.52122597156E-02   -.81643300780E-01   0.50449019953E-01   0.50449019953E-01    0.0000000000        0.0000000000        0.0000000000       -1956.7288038       -501.00203644       -501.00203644        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68194443984       -.42733536912E-01    5.4564712098       -1284.5857658        1.1674801925        1.0000000000       -19.749596123        13.326755100        13.326755100        0.0000000000        0.0000000000        0.0000000000       -.77036762210E-01   0.49758044250E-01   0.49758044250E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.52302268294E-02   0.52302268294E-02   -.81998144021E-01   0.50688379549E-01   0.50688379549E-01    0.0000000000        0.0000000000        0.0000000000       -1956.1079499       -501.00204536       -501.00204536        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68215205966       -.42546287371E-01    5.4564712098       -1283.3403048        1.1679294109        1.0000000000       -19.749596123        13.318271923        13.318271923        0.0000000000        0.0000000000        0.0000000000       -.77393530297E-01   0.49997692595E-01   0.49997692595E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.52481939432E-02   0.52481939432E-02   -.82352987262E-01   0.50927586065E-01   0.50927586065E-01    0.0000000000        0.0000000000        0.0000000000       -1955.4761128       -501.00205414       -501.00205414        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68235919409       -.42359660151E-01    5.4564712098       -1282.0876915        1.1683771363        1.0000000000       -19.749596123        13.309722054        13.309722054        0.0000000000        0.0000000000        0.0000000000       -.77750332436E-01   0.50237192968E-01   0.50237192968E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.52661610570E-02   0.52661610570E-02   -.82707830503E-01   0.51166638317E-01   0.51166638317E-01    0.0000000000        0.0000000000        0.0000000000       -1954.8334827       -501.00206276       -501.00206276        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68256583897       -.42173656405E-01    5.4564712098       -1280.8281323        1.1688233660        1.0000000000       -19.749596123        13.301106923        13.301106923        0.0000000000        0.0000000000        0.0000000000       -.78107168036E-01   0.50476544096E-01   0.50476544096E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.52841281708E-02   0.52841281708E-02   -.83062673745E-01   0.51405535148E-01   0.51405535148E-01    0.0000000000        0.0000000000        0.0000000000       -1954.1802483       -501.00207123       -501.00207123        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68277199024       -.41988277235E-01    5.4564712098       -1279.5618309        1.1692680973        1.0000000000       -19.749596123        13.292427947        13.292427947        0.0000000000        0.0000000000        0.0000000000       -.78464036513E-01   0.50715744733E-01   0.50715744733E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53020952847E-02   0.53020952847E-02   -.83417516986E-01   0.51644275423E-01   0.51644275423E-01    0.0000000000        0.0000000000        0.0000000000       -1953.5165964       -501.00207955       -501.00207955        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68297764390       -.41803523694E-01    5.4564712098       -1278.2889883        1.1697113277        1.0000000000       -19.749596123        13.283686526        13.283686526        0.0000000000        0.0000000000        0.0000000000       -.78820937287E-01   0.50954793658E-01   0.50954793658E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53200623985E-02   0.53200623985E-02   -.83772360227E-01   0.51882858035E-01   0.51882858035E-01    0.0000000000        0.0000000000        0.0000000000       -1952.8427122       -501.00208772       -501.00208772        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68318279605       -.41619396786E-01    5.4564712098       -1277.0098029        1.1701530548        1.0000000000       -19.749596123        13.274884047        13.274884047        0.0000000000        0.0000000000        0.0000000000       -.79177869784E-01   0.51193689679E-01   0.51193689679E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53380295123E-02   0.53380295123E-02   -.84127203468E-01   0.52121281900E-01   0.52121281900E-01    0.0000000000        0.0000000000        0.0000000000       -1952.1587790       -501.00209574       -501.00209574        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68338744288       -.41435897466E-01    5.4564712098       -1275.7244708        1.1705932763        1.0000000000       -19.749596123        13.266021880        13.266021880        0.0000000000        0.0000000000        0.0000000000       -.79534833436E-01   0.51432431625E-01   0.51432431625E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53559966261E-02   0.53559966261E-02   -.84482046709E-01   0.52359545959E-01   0.52359545959E-01    0.0000000000        0.0000000000        0.0000000000       -1951.4649785       -501.00210362       -501.00210362        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68359158062       -.41253026640E-01    5.4564712098       -1274.4331852        1.1710319900        1.0000000000       -19.749596123        13.257101385        13.257101385        0.0000000000        0.0000000000        0.0000000000       -.79891827680E-01   0.51671018354E-01   0.51671018354E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53739637399E-02   0.53739637399E-02   -.84836889951E-01   0.52597649177E-01   0.52597649177E-01    0.0000000000        0.0000000000        0.0000000000       -1950.7614908       -501.00211135       -501.00211135        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68379520563       -.41070785168E-01    5.4564712098       -1273.1361368        1.1714691938        1.0000000000       -19.749596123        13.248123904        13.248123904        0.0000000000        0.0000000000        0.0000000000       -.80248851957E-01   0.51909448747E-01   0.51909448747E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.53919308537E-02   0.53919308537E-02   -.85191733192E-01   0.52835590544E-01   0.52835590544E-01    0.0000000000        0.0000000000        0.0000000000       -1950.0484941       -501.00211894       -501.00211894        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68399831431       -.40889173859E-01    5.4564712098       -1271.8335140        1.1719048859        1.0000000000       -19.749596123        13.239090766        13.239090766        0.0000000000        0.0000000000        0.0000000000       -.80605905714E-01   0.52147721710E-01   0.52147721710E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54098979675E-02   0.54098979675E-02   -.85546576433E-01   0.53073369072E-01   0.53073369072E-01    0.0000000000        0.0000000000        0.0000000000       -1949.3261652       -501.00212639       -501.00212639        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68420090316       -.40708193479E-01    5.4564712098       -1270.5255026        1.1723390643        1.0000000000       -19.749596123        13.230003287        13.230003287        0.0000000000        0.0000000000        0.0000000000       -.80962988404E-01   0.52385836175E-01   0.52385836175E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54278650813E-02   0.54278650813E-02   -.85901419674E-01   0.53310983798E-01   0.53310983798E-01    0.0000000000        0.0000000000        0.0000000000       -1948.5946789       -501.00213370       -501.00213370        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68440296875       -.40527844746E-01    5.4564712098       -1269.2122858        1.1727717274        1.0000000000       -19.749596123        13.220862766        13.220862766        0.0000000000        0.0000000000        0.0000000000       -.81320099484E-01   0.52623791095E-01   0.52623791095E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54458321951E-02   0.54458321951E-02   -.86256262915E-01   0.53548433783E-01   0.53548433783E-01    0.0000000000        0.0000000000        0.0000000000       -1947.8542086       -501.00214088       -501.00214088        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68460450772       -.40348128330E-01    5.4564712098       -1267.8940445        1.1732028735        1.0000000000       -19.749596123        13.211670492        13.211670492        0.0000000000        0.0000000000        0.0000000000       -.81677238418E-01   0.52861585451E-01   0.52861585451E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54637993089E-02   0.54637993089E-02   -.86611106157E-01   0.53785718108E-01   0.53785718108E-01    0.0000000000        0.0000000000        0.0000000000       -1947.1049259       -501.00214792       -501.00214792        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68480551679       -.40169044859E-01    5.4564712098       -1266.5709571        1.1736325012        1.0000000000       -19.749596123        13.202427738        13.202427738        0.0000000000        0.0000000000        0.0000000000       -.82034404673E-01   0.53099218246E-01   0.53099218246E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54817664227E-02   0.54817664227E-02   -.86965949398E-01   0.54022835879E-01   0.54022835879E-01    0.0000000000        0.0000000000        0.0000000000       -1946.3470009       -501.00215482       -501.00215482        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68500599277       -.39990594914E-01    5.4564712098       -1265.2431996        1.1740606090        1.0000000000       -19.749596123        13.193135763        13.193135763        0.0000000000        0.0000000000        0.0000000000       -.82391597721E-01   0.53336688506E-01   0.53336688506E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.54997335365E-02   0.54997335365E-02   -.87320792639E-01   0.54259786225E-01   0.54259786225E-01    0.0000000000        0.0000000000        0.0000000000       -1945.5806017       -501.00216160       -501.00216160        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68520593252       -.39812779032E-01    5.4564712098       -1263.9109456        1.1744871957        1.0000000000       -19.749596123        13.183795814        13.183795814        0.0000000000        0.0000000000        0.0000000000       -.82748817042E-01   0.53573995280E-01   0.53573995280E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.55177006503E-02   0.55177006503E-02   -.87675635880E-01   0.54496568294E-01   0.54496568294E-01    0.0000000000        0.0000000000        0.0000000000       -1944.8058953       -501.00216824       -501.00216824        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68540533299       -.39635597704E-01    5.4564712098       -1262.5743664        1.1749122600        1.0000000000       -19.749596123        13.174409123        13.174409123        0.0000000000        0.0000000000        0.0000000000       -.83106062118E-01   0.53811137641E-01   0.53811137641E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.55356677642E-02   0.55356677642E-02   -.88030479121E-01   0.54733181261E-01   0.54733181261E-01    0.0000000000        0.0000000000        0.0000000000       -1944.0230466       -501.00217476       -501.00217476        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68560419119       -.39459051379E-01    5.4564712098       -1261.2336307        1.1753358010        1.0000000000       -19.749596123        13.164976909        13.164976909        0.0000000000        0.0000000000        0.0000000000       -.83463332437E-01   0.54048114686E-01   0.54048114686E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
0.55536348780E-02   0.55536348780E-02   -.88385322363E-01   0.54969624318E-01   0.54969624318E-01    0.0000000000        0.0000000000        0.0000000000       -1943.2322191       -501.00218115       -501.00218115        0.0000000000        0.0000000000        0.0000000000        140238.53517        153594.58614       0.68580250422       -.39283140465E-01    5.4564712098       -1259.8889053        1.1757578175        1.0000000000       -19.749596123        13.155500379        13.155500379        0.0000000000        0.0000000000        0.0000000000       -.83820627492E-01   0.54284925531E-01   0.54284925531E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -193.52298003       
