    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 455100.00000        455100.00000       -.11377500000       0.19810678571E-01   0.19810678571E-01    0.0000000000        0.0000000000        0.0000000000       -1038.4928642       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71963469486       -.27593516276E-01    3.4000000000       -438.94358556        1.4075683804        1.0000000000       -.25000000000E-06   0.60735401440E-07   0.60735401440E-07    0.0000000000        0.0000000000        0.0000000000       -.11048020051       0.19315396082E-01   0.19315396082E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -438.94345995       0.11230185332E-06   0.13001461732E-01   
 456100.00000        456100.00000       -.11402500000       0.19871467577E-01   0.19871467577E-01    0.0000000000        0.0000000000        0.0000000000       -1039.2834417       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71941386872       -.27790879228E-01    3.4000000000       -439.43428905        1.4072648917        1.0000000000       -.25000000000E-06   0.60832867549E-07   0.60832867549E-07    0.0000000000        0.0000000000        0.0000000000       -.11072539311       0.19375463977E-01   0.19375463977E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -439.43416323       0.11227944844E-06   0.13001936607E-01   
 457100.00000        457100.00000       -.11427500000       0.19932354062E-01   0.19932354062E-01    0.0000000000        0.0000000000        0.0000000000       -1040.0747811       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71919340610       -.27987869783E-01    3.4000000000       -439.92572684        1.4069619756        1.0000000000       -.25000000000E-06   0.60930357147E-07   0.60930357147E-07    0.0000000000        0.0000000000        0.0000000000       -.11097058107       0.19435628657E-01   0.19435628657E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -439.92560081       0.11225700461E-06   0.13002364978E-01   
 458100.00000        458100.00000       -.11452500000       0.19993338049E-01   0.19993338049E-01    0.0000000000        0.0000000000        0.0000000000       -1040.8668838       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71897330697       -.28184487994E-01    3.4000000000       -440.41790011        1.4066596321        1.0000000000       -.25000000000E-06   0.61027870242E-07   0.61027870242E-07    0.0000000000        0.0000000000        0.0000000000       -.11121576439       0.19495890143E-01   0.19495890143E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -440.41777387       0.11223452319E-06   0.13002746756E-01   
 459100.00000        459100.00000       -.11477500000       0.20054419562E-01   0.20054419562E-01    0.0000000000        0.0000000000        0.0000000000       -1041.6597510       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71875357127       -.28380733914E-01    3.4000000000       -440.91081006        1.4063578610        1.0000000000       -.25000000000E-06   0.61125406844E-07   0.61125406844E-07    0.0000000000        0.0000000000        0.0000000000       -.11146094307       0.19556248457E-01   0.19556248457E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -440.91068361       0.11221200555E-06   0.13003081858E-01   
 460100.00000        460100.00000       -.11502500000       0.20115598625E-01   0.20115598625E-01    0.0000000000        0.0000000000        0.0000000000       -1042.4533844       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71853419894       -.28576607597E-01    3.4000000000       -441.40445791        1.4060566624        1.0000000000       -.25000000000E-06   0.61222966963E-07   0.61222966963E-07    0.0000000000        0.0000000000        0.0000000000       -.11170611708       0.19616703622E-01   0.19616703622E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -441.40433125       0.11218945305E-06   0.13003370195E-01   
 461100.00000        461100.00000       -.11527500000       0.20176875261E-01   0.20176875261E-01    0.0000000000        0.0000000000        0.0000000000       -1043.2477853       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71831518994       -.28772109095E-01    3.4000000000       -441.89884486        1.4057560360        1.0000000000       -.25000000000E-06   0.61320550611E-07   0.61320550611E-07    0.0000000000        0.0000000000        0.0000000000       -.11195128643       0.19677255660E-01   0.19677255660E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -441.89871799       0.11216686702E-06   0.13003611682E-01   
 462100.00000        462100.00000       -.11552500000       0.20238249494E-01   0.20238249494E-01    0.0000000000        0.0000000000        0.0000000000       -1044.0429552       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71809654422       -.28967238459E-01    3.4000000000       -442.39397216        1.4054559819        1.0000000000       -.25000000000E-06   0.61418157802E-07   0.61418157802E-07    0.0000000000        0.0000000000        0.0000000000       -.11219645110       0.19737904593E-01   0.19737904593E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -442.39384508       0.11214424881E-06   0.13003806230E-01   
 463100.00000        463100.00000       -.11577500000       0.20299721347E-01   0.20299721347E-01    0.0000000000        0.0000000000        0.0000000000       -1044.8388955       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71787826172       -.29161995741E-01    3.4000000000       -442.88984103        1.4051565000        1.0000000000       -.25000000000E-06   0.61515788550E-07   0.61515788550E-07    0.0000000000        0.0000000000        0.0000000000       -.11244161108       0.19798650444E-01   0.19798650444E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -442.88971374       0.11212159974E-06   0.13003953755E-01   
 464100.00000        464100.00000       -.11602500000       0.20361290843E-01   0.20361290843E-01    0.0000000000        0.0000000000        0.0000000000       -1045.6356079       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71766034239       -.29356380990E-01    3.4000000000       -443.38645274        1.4048575901        1.0000000000       -.25000000000E-06   0.61613442870E-07   0.61613442870E-07    0.0000000000        0.0000000000        0.0000000000       -.11268676637       0.19859493234E-01   0.19859493234E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -443.38632524       0.11209892112E-06   0.13004054168E-01   
 465100.00000        465100.00000       -.11627500000       0.20422958007E-01   0.20422958007E-01    0.0000000000        0.0000000000        0.0000000000       -1046.4330937       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71744278619       -.29550394257E-01    3.4000000000       -443.88380854        1.4045592523        1.0000000000       -.25000000000E-06   0.61711120779E-07   0.61711120779E-07    0.0000000000        0.0000000000        0.0000000000       -.11293191696       0.19920432986E-01   0.19920432986E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -443.88368083       0.11207621427E-06   0.13004107383E-01   
 466100.00000        466100.00000       -.11652500000       0.20484722862E-01   0.20484722862E-01    0.0000000000        0.0000000000        0.0000000000       -1047.2313546       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71722559306       -.29744035590E-01    3.4000000000       -444.38190970        1.4042614863        1.0000000000       -.25000000000E-06   0.61808822296E-07   0.61808822296E-07    0.0000000000        0.0000000000        0.0000000000       -.11317706284       0.19981469722E-01   0.19981469722E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -444.38178179       0.11205348049E-06   0.13004113314E-01   
 467100.00000        467100.00000       -.11677500000       0.20546585431E-01   0.20546585431E-01    0.0000000000        0.0000000000        0.0000000000       -1048.0303921       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71700876296       -.29937305039E-01    3.4000000000       -444.88075751        1.4039642923        1.0000000000       -.25000000000E-06   0.61906547438E-07   0.61906547438E-07    0.0000000000        0.0000000000        0.0000000000       -.11342220399       0.20042603464E-01   0.20042603464E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -444.88062939       0.11203072107E-06   0.13004071871E-01   
 468100.00000        468100.00000       -.11702500000       0.20608545738E-01   0.20608545738E-01    0.0000000000        0.0000000000        0.0000000000       -1048.8302077       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71679229583       -.30130202650E-01    3.4000000000       -445.38035326        1.4036676700        1.0000000000       -.25000000000E-06   0.62004296228E-07   0.62004296228E-07    0.0000000000        0.0000000000        0.0000000000       -.11366734041       0.20103834234E-01   0.20103834234E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -445.38022493       0.11200793729E-06   0.13003982969E-01   
 469100.00000        469100.00000       -.11727500000       0.20670603807E-01   0.20670603807E-01    0.0000000000        0.0000000000        0.0000000000       -1049.6308032       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71657619163       -.30322728472E-01    3.4000000000       -445.88069826        1.4033716194        1.0000000000       -.25000000000E-06   0.62102068686E-07   0.62102068686E-07    0.0000000000        0.0000000000        0.0000000000       -.11391247209       0.20165162055E-01   0.20165162055E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -445.88056972       0.11198513045E-06   0.13003846521E-01   
 470100.00000        470100.00000       -.11752500000       0.20732759662E-01   0.20732759662E-01    0.0000000000        0.0000000000        0.0000000000       -1050.4321800       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71636045031       -.30514882550E-01    3.4000000000       -446.38179381        1.4030761405        1.0000000000       -.25000000000E-06   0.62199864836E-07   0.62199864836E-07    0.0000000000        0.0000000000        0.0000000000       -.11415759902       0.20226586949E-01   0.20226586949E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -446.38166506       0.11196230180E-06   0.13003662438E-01   
 471100.00000        471100.00000       -.11777500000       0.20795013326E-01   0.20795013326E-01    0.0000000000        0.0000000000        0.0000000000       -1051.2343398       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71614507181       -.30706664931E-01    3.4000000000       -446.88364124        1.4027812331        1.0000000000       -.25000000000E-06   0.62297684700E-07   0.62297684700E-07    0.0000000000        0.0000000000        0.0000000000       -.11440272118       0.20288108938E-01   0.20288108938E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -446.88351229       0.11193945261E-06   0.13003430634E-01   
 472100.00000        472100.00000       -.11802500000       0.20857364822E-01   0.20857364822E-01    0.0000000000        0.0000000000        0.0000000000       -1052.0372843       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71593005609       -.30898075660E-01    3.4000000000       -447.38624189        1.4024868972        1.0000000000       -.25000000000E-06   0.62395528305E-07   0.62395528305E-07    0.0000000000        0.0000000000        0.0000000000       -.11464783858       0.20349728044E-01   0.20349728044E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -447.38611273       0.11191658415E-06   0.13003151021E-01   
 473100.00000        473100.00000       -.11827500000       0.20919814176E-01   0.20919814176E-01    0.0000000000        0.0000000000        0.0000000000       -1052.8410151       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71571540311       -.31089114782E-01    3.4000000000       -447.88959710        1.4021931327        1.0000000000       -.25000000000E-06   0.62493395676E-07   0.62493395676E-07    0.0000000000        0.0000000000        0.0000000000       -.11489295119       0.20411444289E-01   0.20411444289E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -447.88946774       0.11189369766E-06   0.13002823510E-01   
 474100.00000        474100.00000       -.11852500000       0.20982361410E-01   0.20982361410E-01    0.0000000000        0.0000000000        0.0000000000       -1053.6455340       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71550111281       -.31279782340E-01    3.4000000000       -448.39370823        1.4018999396        1.0000000000       -.25000000000E-06   0.62591286841E-07   0.62591286841E-07    0.0000000000        0.0000000000        0.0000000000       -.11513805901       0.20473257696E-01   0.20473257696E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -448.39357866       0.11187079438E-06   0.13002448016E-01   
 475100.00000        475100.00000       -.11877500000       0.21045006548E-01   0.21045006548E-01    0.0000000000        0.0000000000        0.0000000000       -1054.4508425       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71528718514       -.31470078378E-01    3.4000000000       -448.89857665        1.4016073178        1.0000000000       -.25000000000E-06   0.62689201829E-07   0.62689201829E-07    0.0000000000        0.0000000000        0.0000000000       -.11538316203       0.20535168287E-01   0.20535168287E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -448.89844687       0.11184787557E-06   0.13002024448E-01   
 476100.00000        476100.00000       -.11902500000       0.21107749614E-01   0.21107749614E-01    0.0000000000        0.0000000000        0.0000000000       -1055.2569425       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71507362007       -.31660002939E-01    3.4000000000       -449.40420373        1.4013152673        1.0000000000       -.25000000000E-06   0.62787140669E-07   0.62787140669E-07    0.0000000000        0.0000000000        0.0000000000       -.11562826024       0.20597176084E-01   0.20597176084E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -449.40407374       0.11182494244E-06   0.13001552719E-01   
 477100.00000        477100.00000       -.11927500000       0.21170590632E-01   0.21170590632E-01    0.0000000000        0.0000000000        0.0000000000       -1056.0638357       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71486041754       -.31849556064E-01    3.4000000000       -449.91059086        1.4010237878        1.0000000000       -.25000000000E-06   0.62885103391E-07   0.62885103391E-07    0.0000000000        0.0000000000        0.0000000000       -.11587335362       0.20659281110E-01   0.20659281110E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -449.91046067       0.11180199624E-06   0.13001032742E-01   
 478100.00000        478100.00000       -.11952500000       0.21233529626E-01   0.21233529626E-01    0.0000000000        0.0000000000        0.0000000000       -1056.8715238       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71464757750       -.32038737795E-01    3.4000000000       -450.41773944        1.4007328795        1.0000000000       -.25000000000E-06   0.62983090029E-07   0.62983090029E-07    0.0000000000        0.0000000000        0.0000000000       -.11611844217       0.20721483386E-01   0.20721483386E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -450.41760904       0.11177903817E-06   0.13000464427E-01   
 479100.00000        479100.00000       -.11977500000       0.21296566620E-01   0.21296566620E-01    0.0000000000        0.0000000000        0.0000000000       -1057.6800087       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71443509991       -.32227548173E-01    3.4000000000       -450.92565089        1.4004425423        1.0000000000       -.25000000000E-06   0.63081100615E-07   0.63081100615E-07    0.0000000000        0.0000000000        0.0000000000       -.11636352587       0.20783782935E-01   0.20783782935E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -450.92552028       0.11175606947E-06   0.12999847687E-01   
 480100.00000        480100.00000       -.12002500000       0.21359701638E-01   0.21359701638E-01    0.0000000000        0.0000000000        0.0000000000       -1058.4892920       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71422298473       -.32415987238E-01    3.4000000000       -451.43432661        1.4001527760        1.0000000000       -.25000000000E-06   0.63179135184E-07   0.63179135184E-07    0.0000000000        0.0000000000        0.0000000000       -.11660860472       0.20846179780E-01   0.20846179780E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -451.43419579       0.11173309134E-06   0.12999182432E-01   
 481100.00000        481100.00000       -.12027500000       0.21422934703E-01   0.21422934703E-01    0.0000000000        0.0000000000        0.0000000000       -1059.2993757       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71401123190       -.32604055028E-01    3.4000000000       -451.94376804        1.3998635806        1.0000000000       -.25000000000E-06   0.63277193770E-07   0.63277193770E-07    0.0000000000        0.0000000000        0.0000000000       -.11685367870       0.20908673943E-01   0.20908673943E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -451.94363702       0.11171010499E-06   0.12998468573E-01   
 482100.00000        482100.00000       -.12052500000       0.21486265840E-01   0.21486265840E-01    0.0000000000        0.0000000000        0.0000000000       -1060.1102615       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71379984139       -.32791751583E-01    3.4000000000       -452.45397662        1.3995749560        1.0000000000       -.25000000000E-06   0.63375276410E-07   0.63375276410E-07    0.0000000000        0.0000000000        0.0000000000       -.11709874781       0.20971265446E-01   0.20971265446E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -452.45384540       0.11168711162E-06   0.12997706023E-01   
 483100.00000        483100.00000       -.12077500000       0.21549695074E-01   0.21549695074E-01    0.0000000000        0.0000000000        0.0000000000       -1060.9219513       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71358881314       -.32979076942E-01    3.4000000000       -452.96495381        1.3992869023        1.0000000000       -.25000000000E-06   0.63473383143E-07   0.63473383143E-07    0.0000000000        0.0000000000        0.0000000000       -.11734381202       0.21033954311E-01   0.21033954311E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -452.96482238       0.11166411244E-06   0.12996894691E-01   
 484100.00000        484100.00000       -.12102500000       0.21613222427E-01   0.21613222427E-01    0.0000000000        0.0000000000        0.0000000000       -1061.7344470       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71337814712       -.33166031140E-01    3.4000000000       -453.47670107        1.3989994193        1.0000000000       -.25000000000E-06   0.63571514006E-07   0.63571514006E-07    0.0000000000        0.0000000000        0.0000000000       -.11758887134       0.21096740562E-01   0.21096740562E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -453.47656943       0.11164110863E-06   0.12996034489E-01   
 485100.00000        485100.00000       -.12127500000       0.21676847924E-01   0.21676847924E-01    0.0000000000        0.0000000000        0.0000000000       -1062.5477504       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71316784327       -.33352614215E-01    3.4000000000       -453.98921987        1.3987125070        1.0000000000       -.25000000000E-06   0.63669669039E-07   0.63669669039E-07    0.0000000000        0.0000000000        0.0000000000       -.11783392574       0.21159624219E-01   0.21159624219E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -453.98908803       0.11161810139E-06   0.12995125327E-01   
 486100.00000        486100.00000       -.12152500000       0.21740571590E-01   0.21740571590E-01    0.0000000000        0.0000000000        0.0000000000       -1063.3618635       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71295790156       -.33538826203E-01    3.4000000000       -454.50251169        1.3984261653        1.0000000000       -.25000000000E-06   0.63767848284E-07   0.63767848284E-07    0.0000000000        0.0000000000        0.0000000000       -.11807897522       0.21222605307E-01   0.21222605307E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -454.50237965       0.11159509190E-06   0.12994167116E-01   
 487100.00000        487100.00000       -.12177500000       0.21804393448E-01   0.21804393448E-01    0.0000000000        0.0000000000        0.0000000000       -1064.1767882       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71274832194       -.33724667139E-01    3.4000000000       -455.01657805        1.3981403942        1.0000000000       -.25000000000E-06   0.63866051783E-07   0.63866051783E-07    0.0000000000        0.0000000000        0.0000000000       -.11832401976       0.21285683847E-01   0.21285683847E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -455.01644580       0.11157208135E-06   0.12993159765E-01   
 488100.00000        488100.00000       -.12202500000       0.21868313523E-01   0.21868313523E-01    0.0000000000        0.0000000000        0.0000000000       -1064.9925264       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71253910436       -.33910137057E-01    3.4000000000       -455.53142043        1.3978551936        1.0000000000       -.25000000000E-06   0.63964279578E-07   0.63964279578E-07    0.0000000000        0.0000000000        0.0000000000       -.11856905936       0.21348859862E-01   0.21348859862E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -455.53128798       0.11154907091E-06   0.12992103185E-01   
 489100.00000        489100.00000       -.12227500000       0.21932331839E-01   0.21932331839E-01    0.0000000000        0.0000000000        0.0000000000       -1065.8090801       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71233024879       -.34095235992E-01    3.4000000000       -456.04704036        1.3975705635        1.0000000000       -.25000000000E-06   0.64062531714E-07   0.64062531714E-07    0.0000000000        0.0000000000        0.0000000000       -.11881409400       0.21412133374E-01   0.21412133374E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -456.04690771       0.11152606177E-06   0.12990997286E-01   
 490100.00000        490100.00000       -.12252500000       0.21996448421E-01   0.21996448421E-01    0.0000000000        0.0000000000        0.0000000000       -1066.6264512       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71212175517       -.34279963978E-01    3.4000000000       -456.56343937        1.3972865038        1.0000000000       -.25000000000E-06   0.64160808236E-07   0.64160808236E-07    0.0000000000        0.0000000000        0.0000000000       -.11905912367       0.21475504406E-01   0.21475504406E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -456.56330651       0.11150305509E-06   0.12989841977E-01   
 491100.00000        491100.00000       -.12277500000       0.22060663293E-01   0.22060663293E-01    0.0000000000        0.0000000000        0.0000000000       -1067.4446417       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71191362348       -.34464321045E-01    3.4000000000       -457.08061900        1.3970030145        1.0000000000       -.25000000000E-06   0.64259109191E-07   0.64259109191E-07    0.0000000000        0.0000000000        0.0000000000       -.11930414835       0.21538972980E-01   0.21538972980E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -457.08048594       0.11148005204E-06   0.12988637169E-01   
 492100.00000        492100.00000       -.12302500000       0.22124976479E-01   0.22124976479E-01    0.0000000000        0.0000000000        0.0000000000       -1068.2636537       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71170585366       -.34648307227E-01    3.4000000000       -457.59858079        1.3967200954        1.0000000000       -.25000000000E-06   0.64357434627E-07   0.64357434627E-07    0.0000000000        0.0000000000        0.0000000000       -.11954916804       0.21602539120E-01   0.21602539120E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -457.59844753       0.11145705379E-06   0.12987382769E-01   
 493100.00000        493100.00000       -.12327500000       0.22189388004E-01   0.22189388004E-01    0.0000000000        0.0000000000        0.0000000000       -1069.0834892       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71149844568       -.34831922554E-01    3.4000000000       -458.11732632        1.3964377467        1.0000000000       -.25000000000E-06   0.64455784591E-07   0.64455784591E-07    0.0000000000        0.0000000000        0.0000000000       -.11979418272       0.21666202847E-01   0.21666202847E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -458.11719286       0.11143406151E-06   0.12986078688E-01   
 494100.00000        494100.00000       -.12352500000       0.22253897892E-01   0.22253897892E-01    0.0000000000        0.0000000000        0.0000000000       -1069.9041503       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71129139948       -.35015167057E-01    3.4000000000       -458.63685716        1.3961559682        1.0000000000       -.25000000000E-06   0.64554159134E-07   0.64554159134E-07    0.0000000000        0.0000000000        0.0000000000       -.12003919239       0.21729964185E-01   0.21729964185E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -458.63672349       0.11141107635E-06   0.12984724834E-01   
 495100.00000        495100.00000       -.12377500000       0.22318506169E-01   0.22318506169E-01    0.0000000000        0.0000000000        0.0000000000       -1070.7256389       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71108471504       -.35198040765E-01    3.4000000000       -459.15717489        1.3958747598        1.0000000000       -.25000000000E-06   0.64652558306E-07   0.64652558306E-07    0.0000000000        0.0000000000        0.0000000000       -.12028419702       0.21793823156E-01   0.21793823156E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -459.15704101       0.11138809948E-06   0.12983321116E-01   
 496100.00000        496100.00000       -.12402500000       0.22383212858E-01   0.22383212858E-01    0.0000000000        0.0000000000        0.0000000000       -1071.5479573       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71087839232       -.35380543708E-01    3.4000000000       -459.67828110        1.3955941216        1.0000000000       -.25000000000E-06   0.64750982160E-07   0.64750982160E-07    0.0000000000        0.0000000000        0.0000000000       -.12052919660       0.21857779783E-01   0.21857779783E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -459.67814703       0.11136513204E-06   0.12981867443E-01   
 497100.00000        497100.00000       -.12427500000       0.22448017985E-01   0.22448017985E-01    0.0000000000        0.0000000000        0.0000000000       -1072.3711074       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71067243126       -.35562675914E-01    3.4000000000       -460.20017741        1.3953140535        1.0000000000       -.25000000000E-06   0.64849430748E-07   0.64849430748E-07    0.0000000000        0.0000000000        0.0000000000       -.12077419113       0.21921834089E-01   0.21921834089E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -460.20004313       0.11134217520E-06   0.12980363722E-01   
 498100.00000        498100.00000       -.12452500000       0.22512921574E-01   0.22512921574E-01    0.0000000000        0.0000000000        0.0000000000       -1073.1950915       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71046683183       -.35744437410E-01    3.4000000000       -460.72286544        1.3950345554        1.0000000000       -.25000000000E-06   0.64947904125E-07   0.64947904125E-07    0.0000000000        0.0000000000        0.0000000000       -.12101918058       0.21985986096E-01   0.21985986096E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -460.72273096       0.11131923010E-06   0.12978809862E-01   
 499100.00000        499100.00000       -.12477500000       0.22577923650E-01   0.22577923650E-01    0.0000000000        0.0000000000        0.0000000000       -1074.0199116       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.71026159400       -.35925828223E-01    3.4000000000       -461.24634680        1.3947556273        1.0000000000       -.25000000000E-06   0.65046402346E-07   0.65046402346E-07    0.0000000000        0.0000000000        0.0000000000       -.12126416495       0.22050235828E-01   0.22050235828E-01    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -461.24621212       0.11129629790E-06   0.12977205772E-01   
