    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
0.43775000000       0.43775000000        0.0000000000        0.0000000000        0.0000000000       0.23449713354E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        3.8123177346        0.0000000000        0.0000000000        76327.634477        83596.932999       0.85200000000       0.53170684654E-01    3.9150887291       -37.606445542        1.0959119174        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.69879716964E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.49412421732E-01    1751.0000000       -37.045222699       
0.45025000000       0.45025000000        0.0000000000        0.0000000000        0.0000000000       0.22484962996E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        3.0752272929        0.0000000000        0.0000000000        76468.946351        83751.703147       0.85200000000       0.53175094294E-01    3.9223370675       -37.614343081        1.1087045600        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.72797534784E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.51475630500E-01    1801.0000000       -37.045222699       
0.46275000000       0.46275000000        0.0000000000        0.0000000000        0.0000000000       0.21497054705E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        2.3191770523        0.0000000000        0.0000000000        76585.104758        83878.924258       0.85200000000       0.53178718326E-01    3.9282952041       -37.620834860        1.1300087272        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.75286992455E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.53235942900E-01    1851.0000000       -37.045222699       
0.47525000000       0.47525000000        0.0000000000        0.0000000000        0.0000000000       0.20491828290E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058        1.5488283139        0.0000000000        0.0000000000        76677.714165        83980.353610       0.85200000000       0.53181607204E-01    3.9330454371       -37.626010549        1.1701694156        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.77332611486E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.54682413988E-01    1901.0000000       -37.045222699       
0.48775000000       0.48775000000        0.0000000000        0.0000000000        0.0000000000       0.19475216863E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       0.76893053396        0.0000000000        0.0000000000        76747.998632        84057.331836       0.85200000000       0.53183799408E-01    3.9366505524       -37.629938558        1.2559182897        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.78922120110E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.55806366316E-01    1951.0000000       -37.045222699       
0.50025000000       0.50025000000        0.0000000000        0.0000000000        0.0000000000       0.18453215215E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       -.15707958423E-01    0.0000000000        0.0000000000        76796.853009        84110.839009       0.85200000000       0.53185323063E-01    3.9391564497       -37.632668897        1.3544617926        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.80046186906E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.56601201569E-01    2001.0000000       -37.045222699       
0.51275000000       0.51275000000        0.0000000000        0.0000000000        0.0000000000       0.17431847584E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       -.80024960602        0.0000000000        0.0000000000        76824.880849        84141.536168       0.85200000000       0.53186197137E-01    3.9405940874       -37.634235297        1.2510576458        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.80698278532E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.57062299980E-01    2051.0000000       -37.045222699       
0.52525000000       0.52525000000        0.0000000000        0.0000000000        0.0000000000       0.16417135119E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       -1.5798574487        0.0000000000        0.0000000000        76832.419771        84149.793083       0.85200000000       0.53186432238E-01    3.9409807829       -37.634656627        1.1677549390        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.80874582801E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.57186965924E-01    2101.0000000       -37.045222699       
0.53775000000       0.53775000000        0.0000000000        0.0000000000        0.0000000000       0.15415063323E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       -2.3497249448        0.0000000000        0.0000000000        76819.555084        84135.703187       0.85200000000       0.53186031051E-01    3.9403209118       -37.633937655        1.1286254034        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.80573962559E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.56974395313E-01    2151.0000000       -37.045222699       
0.55025000000       0.55025000000        0.0000000000        0.0000000000        0.0000000000       0.14431549726E-03    0.0000000000        0.0000000000       -84.971460118       -83.550866058       -83.550866058       -3.1051056053        0.0000000000        0.0000000000        76786.122083        84099.086091       0.85200000000       0.53184988400E-01    3.9386060262       -37.632069175        1.1077061748        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.79797920013E-03    0.0000000000        0.0000000000       -.74561590267E-04   -.19548616073E-04   -.19548616073E-04   0.18790706333E-03    0.0000000000        0.0000000000       0.56425650366E-01    2201.0000000       -37.045222699       
